movie_id,title,original_title,plot,tagline,genres,year,rating,runtime,director,main_cast,tmdb_top_rated_rank,mood_tags,dominant_emotions,emotional_complexity,review_count,avg_review_sentiment,popularity,vote_count,emotion_vector
98,角斗士,Gladiator,马克西蒙斯是罗马帝国战功显赫，受人拥戴的大将军。老国王马库斯·奥利利乌斯对大将军赏识有加，有意加冕于他。老国王对将军这种超越亲情的宠爱自然招来太子康莫迪乌斯的妒忌与不安，太子伺机杀害父亲，抢先登上王位，并马上下令诛杀大将军一家。马克西蒙斯死里逃生躲过暴君的魔爪，可是他所有的家人都未能幸免于难，返回家园，他只看到满目疮痍的破败景象。走投无路的马克西蒙斯只能投身为奴，从昔日的大将军沦为一名角斗士，在血腥厮杀中苟且求生。凭借英勇的气魄和高超的武艺，马克西蒙斯渐渐脱颖而出，晋级到罗马的大角斗场。这一次，他的剑直指暴君康莫迪乌斯，失去亲人的痛苦，沦为奴隶的屈辱，在马克西蒙斯的内心燃起了熊熊怒火。,英雄崛起。,动作|剧情|冒险,2000,8.2,155,雷德利·斯科特,罗素·克劳|华金·菲尼克斯|康妮·尼尔森,100,非常peace|非常joy|心灵平静,joy|peace,2,5,0.8,16.489,20253,joy:0.500|peace:0.500
24188,安逸人生,Il sorpasso,1962年的夏天，罗伯托和布鲁诺结伴去托斯卡纳地区游玩，这两人的性格年龄都大相径庭。罗伯托是个羞涩内向的学生，而布鲁诺则是个精力旺盛、反复无常的中年人。在旅途中两人慢慢熟悉了解，布鲁诺成功人士和上流社会的派头让罗伯托心生艳羡，但同时他也看到了布鲁诺空虚、肤浅和不快乐的另一面。,,剧情|喜剧|冒险,1962,8.22,105,迪诺·里西,维托里奥·加斯曼|让-路易斯·特林提格南特|Catherine Spaak,101,非常joy|非常sadness,joy|sadness,2,0,0.5,5.3421,813,joy:0.667|sadness:0.333
110420,狼的孩子雨和雪,おおかみこどもの雨と雪,在某国立大学念书的花（宫崎葵 配音）与偶然来校旁听的男子（大泽隆夫 配音）坠入爱河，即使对方是一名狼人，她也义无反顾投入对方怀抱。此后的岁月里，花先后生下女儿小雪和儿子小雨。谁知厄运突然降临，温柔的丈夫撒手人寰。柔弱而坚强的花竭尽全力抚养两个孩子长大，吃穿用度，衣食住行 ，无一不牵扯她的心思。而子女狼人的身份也迫使他们离开繁华大都市，前往宁静的山野乡村求生。他们在一栋古旧的民房内落脚，小雪顽劣张扬，小雨纤细内敛，姐弟俩以狼的身姿穿行于深山密林，享受着前所未有的快乐与自由。在此期间，以韭崎爷爷（菅原文太 配音）为代表的村民也给花一家带来无微不至的关怀。小雪和小雨渐渐长大，他们也终于迎来决定身份和前路的重要时刻……,,动画|家庭|剧情|奇幻,2012,8.217,117,细田守,黑木华|西井幸人|宫崎葵,102,值得推荐|非常joy|情感丰富,joy,1,3,0.667,5.5769,2397,joy:1.000
265177,妈咪,Mommy,"单亲妈妈戴安（安妮·杜尔瓦勒 Anne Dorval 饰）大大咧咧，抽烟喝酒满口脏话，有着一颗不服输的心。她独自抚养患有多动症、常做出暴力行为的儿子斯蒂夫（安托万-奥利弗·波尼安 Antoine-Olivier Pilon 饰），母子关系游走在爆炸的边缘。戴安担心斯蒂夫惹是生非，斯蒂夫迫切想表达对妈妈的爱。新邻居凯拉（苏珊娜·克莱蒙 Suzanne Clément 饰）适时出现，这位患有失语症的高中女教师充当了母子的缓冲阀，让三个人都开始看到平衡和希望。然而斯蒂夫以前暴力行为带来的后果正在发酵，戴安需要支付一大笔赔偿金。她决定出卖自己的幸福并且做出一个痛苦决定：将儿子送回医院接受治疗...... 《妈咪》是加拿大年轻导演泽维尔·多兰执导的第五部剧情长片，与多兰五年前在戛纳导演双周单元惊艳亮相的处女作《我杀了我妈妈》构成对照，同样讲述单亲家庭中狂躁而又深刻、依赖而又隔膜的母子关系。但不同于《我杀了我妈妈》的高度自传属性，《妈咪》更加宽厚和温暖，情绪更加饱满，几乎可以看作是多兰为自己处女作年少轻狂做出的一份愧意表达。本片入围第67届戛纳电影节主竞赛单元，与《再见语言》并列评审团奖。 ©豆瓣",,剧情,2014,8.2,138,泽维尔·多兰,Anne Dorval|Suzanne Clément|Antoine Olivier Pilon,103,非常hope|非常joy,joy|hope,2,0,0.5,3.462,2790,joy:0.667|hope:0.333
92060,迈克尔·杰克逊：颤栗,Michael Jackson's Thriller,"黑人女青年（欧拉·蕾 Ola Ray 饰）跟男友（迈克尔·杰克逊 Michael Jackson 饰）因为汽车没油了走在回家的路上，男友像她示爱，女青年欣然接受，但是男青年向她透露自己跟常人不一样。正当女青年在犯迷糊之时男友已经趁着月光变身成了狼人，关键时刻镜头一转才发现真实的情况是这只是女青年和男友正在看的恐怖片。女青年因为害怕决定要早走，男友追上了她，解释一番过后两个嬉笑着回家。但是真正的危险正在发生，当他们路过一片墓地时，恐怖的食人尸都从地底下爬了出来…… 　　本短片是迈克尔·杰克逊的歌曲《Thriller》的音乐录影带，本片意义非凡，成功开启了有剧情的MV时代。",,恐怖|惊悚|音乐,1983,8.2,14,约翰·兰迪斯,迈克尔·杰克逊|Ola Ray|文森特·普莱斯,104,非常fear|紧张刺激,fear,1,0,0.5,4.4743,726,fear:1.000
995133,男孩、鼹鼠、狐狸和马,"The Boy, the Mole, the Fox and the Horse",　　查理·麦克西的同名绘本改编的手绘动画，关于善良、友谊、勇气和希望，通过一段辛酸而真挚的旅程，讲述了一个男孩、一只鼹鼠、一只狐狸和一匹马，四个孤独的灵魂在寻找家的过程中结伴而行，并在彼此身上找到了自己存在的意义。,一次寻找家的旅行。,动画|家庭|冒险|奇幻,2022,8.217,35,Charlie Mackesy,Jude Coward Nicoll|汤姆·霍兰德尔|伊德瑞斯·艾尔巴,105,非常anger|非常hope,hope|anger,2,1,0.5,4.7082,672,hope:0.800|anger:0.200
16869,无耻混蛋,Inglourious Basterds,故事分五章进行。二战中德占法国，德军上校汉斯（克里斯托弗·瓦尔兹 Christoph Waltz 饰）号称“犹太猎人”，在一次屠犹行动中，少女苏珊娜（梅勒尼·劳伦特 Mélanie Laurent 饰）侥幸逃脱。与此同时，八名美国犹太士兵在中尉奥尔多（布拉德·皮特 饰） 的带领下潜入德占法国刺杀德国军人，其行动神出鬼没，手法残忍，对德军造成相当威胁，被称为“杂种”。三年后苏珊娜来到巴黎继承了姑母的电影院，结识了德国战斗英雄，电影《国家荣耀》的主演弗里德里克（丹尼尔·布鲁赫 Daniel Brühl 饰）。对苏珊娜一见钟情的弗里德里克说服德国宣传部长约瑟夫·戈培尔（西尔维斯特·格洛斯 Sylvester Groth 饰）在苏珊娜的影院首映《国家荣耀》，希特勒（马丁·乌特克 Martin Wuttke 饰）本人也将出席。苏珊娜决定借放映之机烧毁影院；而在德国间谍女演员布里奇特（戴安娜·克鲁格 Diane Kruger 饰）的安排下，英美联合的刺杀行动“奇诺”也将在首映当晚行动……,一场可耻的，喧闹刺激的复仇之旅,剧情|惊悚|战争,2009,8.214,153,昆汀·塔伦蒂诺,布拉德·皮特|梅拉尼·罗兰|克里斯托弗·瓦尔兹,106,非常tension|非常fear|紧张刺激|非常sadness,sadness|tension|fear,3,4,0.938,14.1357,23448,sadness:0.333|tension:0.333|fear:0.333
618344,黑暗正义联盟：天启星战争,Justice League Dark: Apokolips War,在星际暴君达克赛德（Darkseid）摧毁正义联盟（Justice League）后，地球被毁灭了，这场战争是由DC超级英雄发动的。现在，正义联盟、少年泰坦、自杀小队和其他各色各样的好堡垒必须重新集结，制定战略，并将战争带到黑暗世界，以拯救地球及其幸存居民。,,动画|动作|冒险|奇幻,2020,8.212,90,Matt Peters,马特·瑞安|杰里·奥康奈尔|泰莎·法蜜嘉,107,非常hope|值得一看|情感真挚,hope,1,1,1.0,4.8715,1524,hope:1.000
37257,控方证人,Witness for the Prosecution,本片改编自阿加莎·克里斯蒂同名小说。  伦敦著名刑案辩护律师韦菲爵士接受了心脏病治疗，但是身体依旧虚弱，第一天回家休养，护士一直严厉监督他服药，并杜绝烟酒。管家为了便于上楼，还专门为他修了电梯。但是，种种关心照顾，对于这位桀骜不驯、牙尖嘴利的大律师根本不起作用，反倒是一纸诉状令他倍感兴奋。律师梅休和当事人沃尔登门拜访，请他出山打官司。原来，沃尔结识了富婆，两人相见甚欢，虽然仆人对他发明的打蛋器充满鄙夷，但是富婆却对他充满爱意，甚至为他修改了遗嘱，把8万英镑留给了他。然而，富婆却惨遭毒手。于是，沃尔成为警方的头号嫌疑犯。他的唯一证人是妻子克里斯汀，然而后者登门时的冷漠与淡定，令韦菲爵士怀疑这其中另有隐情。在扑朔迷离的案件背后，隐藏着一个个环环相扣、不可告人的秘密……,,剧情|悬疑|犯罪,1957,8.212,116,比利·怀尔德,泰隆·鲍华|玛琳·黛德丽|查尔斯·劳顿,108,非常anger|非常tension|非常sadness,sadness|tension|anger,3,4,0.917,5.9207,1575,sadness:0.333|tension:0.333|anger:0.333
635302,鬼灭之刃剧场版：无限列车篇,劇場版「鬼滅の刃」無限列車編,炭治郎等人完成蝴蝶屋的训练，下一个目的地是开往黑暗的无限列车。以多人行踪不明的这辆列车为舞台，炭治郎带着祢豆子与善逸、伊之助一行人，与鬼杀队最强剑士〝柱〞其中之一炎柱炼狱杏寿郎会合，新的任务即将开始！,挥舞此刀，断绝梦魇,动画|动作|奇幻,2020,8.21,117,外崎春雄,花江夏树|鬼头明里|下野纮,109,非常anger|值得一看|情感真挚,anger,1,3,1.0,14.3275,4322,anger:1.000
315162,穿靴子的猫2,Puss in Boots: The Last Wish,时隔11年，臭屁自大又爱卖萌的猫大侠回来了！如今的猫大侠（安东尼奥·班德拉斯 配音），依旧幽默潇洒又不拘小节、数次“花式送命”后，九条命如今只剩一条，于是不得不请求自己的老搭档兼“宿敌”——迷人的软爪妞（萨尔玛·海耶克 配音）来施以援手来恢复自己的九条生命。,,动画|冒险|奇幻|喜剧|家庭,2022,8.21,103,乔尔·克劳福德,安东尼奥·班德拉斯|萨尔玛·海耶克|哈维尔 吉伦,110,非常fear|紧张刺激,fear,1,5,1.0,13.6047,8504,fear:1.000
803796,K-POP：猎魔女团,KPop Demon Hunters,K-pop 超级明星鲁米、米拉和佐伊如果不是在座无虚席的体育场举办演唱会，就是在利用自己的秘密力量保护粉丝们免受超自然威胁。,,奇幻|音乐|喜剧|动画,2025,8.206,96,Chris Appelhans,赵雅顿|梅·洪|柳智英,111,值得推荐|非常joy|情感丰富,joy,1,4,0.75,90.4342,1976,joy:1.000
694,闪灵,The Shining,杰克 是一个作家。一个冬天，他得到了一个看管山顶酒店的差事。这正合杰克的意思，他正好可以有一个幽静的地方写作。于是杰克带着妻儿搬进了酒店。冬天大雪封路，山顶酒店只有杰克一家三口。从他们一搬进来，杰克的妻子温蒂 就发现这里气氛诡异，杰克的儿子丹尼 经常看到一些他不认识的人，但这里除了他们一家别无他人。而杰克除了一整天闷头写作外，脾气亦变得越来越古怪。直到有一天，温蒂发现丈夫这些天来一直写就只有一句话：杰克发疯了！,,恐怖|惊悚,1980,8.207,119,斯坦利·库布里克,杰克·尼科尔森|谢莉·杜瓦尔|丹尼·劳埃德,112,非常loneliness|非常joy|非常fear|紧张刺激,fear|joy|loneliness,3,5,0.975,12.245,18367,fear:0.500|joy:0.250|loneliness:0.250
1124,致命魔术,The Prestige,19世纪末，人们对科学文明的认知还不太清楚，于是，安吉尔（休·杰克曼Hugh Jackman饰）和伯登（克里斯蒂安·贝尔Christian Bale饰）凭借魔术，成为了伦敦城内的神奇人物。安吉尔出身贵族，魔术手段华丽丰富，是富人圈子里的表演常客。而伯登即使出身平平，争强好胜的心智和充满创造力的魔术技巧，却也令他有了名气。两人自小便是要好的伙伴，然而，现在魔术界二人各有领地，并且都有野心想成为顶级魔术师，一番明争暗斗如箭在弦上。伯登掌握了精彩的分身术，叫座又叫好。而安吉尔见情势不妙，搬来科学家助阵——他发明的交流电有无穷魔力，保证让观众目瞪口呆。二人出招接招，一来一往，争斗在剧烈升级，友谊和道德都被抛诸脑后，一场血案在悄悄酝酿。,千万别眨眼,剧情|悬疑|科幻,2006,8.205,130,克里斯托弗·诺兰,休·杰克曼|克里斯蒂安·贝尔|迈克尔·凯恩,113,非常anger|值得一看|情感真挚,anger,1,5,0.85,8.7031,16985,anger:1.000
283566,福音战士新剧场版：终,シン・エヴァンゲリオン劇場版:||,葛城美里和她的反“NERV”组织WILLE到达因为地球核心化而呈赤红色的巴黎。船员从旗舰奇迹号上降落到一个密闭塔，他们只有720秒的时间来复原城市。此时多架“NERV”组织的福音战士出现，真希波驾驶福音战士8号机·改加以拦截。同时，碇真嗣、明日香和绫波零在日本附近徘徊。,再见了，所有的福音战士。,动画|动作|科幻|剧情,2021,8.2,154,鹤卷和哉,绪方惠美|宫村优子|坂本真绫,114,非常sadness|非常joy|非常hope|悲伤但充满希望|非常tension,joy|tension|hope,4,0,0.5,7.9473,889,joy:0.250|tension:0.250|hope:0.250
50014,相助,The Help,　　上世纪60年代，在密西西比州，黑佣艾比里恩（维奥拉•戴维斯 Viola Davis 饰）勤勤恳恳照顾女主人的女儿，后者因产后抑郁症只顾与闺蜜贪欢。密西西比大学毕业生斯基特（艾玛•斯通 Emma Stone 饰）在报社负责家庭主妇信箱，并由此开始黑佣的生存状态。其中，希利（布莱丝•达拉斯•霍华德 Bryce Dallas Howard 饰）无疑是反面教材，她态度傲慢，对黑佣米妮（奥克塔维亚•斯宾瑟 Octavia Spencer 饰）抱有偏见，并力主黑佣不能与主人共用厕所。最终因不堪受辱，米妮愤然离去，并以牙还牙，假借道歉之机让她蒙羞。斯基特开始采访艾比里恩和米妮，希望了解黑佣的生存状态，并为自己的新书积累素材。与此同时，马丁路德金领导的平权运动正在如火如荼地开展，而斯基特所在的密西西比州正是斗争的前沿，因为黑人遭射杀的血案，种族隔离开始，一场肤色之争在所难免……,从一句悄悄话开始改变,剧情,2011,8.204,146,塔特·泰勒,艾玛·斯通|维奥拉·戴维斯|布莱丝·达拉斯·霍华德,115,非常anger|值得一看|情感真挚,anger,1,4,0.781,7.6093,8758,anger:1.000
